title,relation,predicate,str
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:pastMembers,John Pugh (@en)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Click_consonant
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageRedirects,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageExternalLink,http://www.thedelimagazine.com/FeatureView.php%3Fartist=chkchkchk
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://th.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:currentMembers,Meah Pace (@en)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Bassline
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://nl.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageExternalLink,http://www.zobbel.de/cluk/CLUK_NUM.HTM
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://pl.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Post-punk_revival_music_groups
http://dbpedia.org/resource/%21%21%21,direct,dbo:hometown,http://dbpedia.org/resource/California
http://dbpedia.org/resource/%21%21%21,direct,dbo:associatedMusicalArtist,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:abstract,"!!! (vaak uitgesproken als ""chk chk chk"") is een Amerikaanse band, opgericht in Sacramento, Californië in 1996. De leden zijn allemaal afkomstig van andere lokale bands als The Yah Mos, Black Liquorice en Popesmashers. (@nl)"
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageExternalLink,https://web.archive.org/web/20170624221248/http:/www.oricon.co.jp/prof/340071/rank/album/
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://de.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://fa.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Respell
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://viaf.org/viaf/160969480
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://tl.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/As_If_(album)
http://dbpedia.org/resource/%21%21%21,direct,rdfs:label,!!! (@en)
http://dbpedia.org/resource/%21%21%21,direct,dbo:abstract,"!!! (Chk Chk Chk) ist eine 1996 gegründete US-amerikanische Band aus Sacramento, Kalifornien. Sie spielt eine vom Progressive Rock ausgehende Verbindung verschiedener Musikrichtungen, wie etwa Indie-Rock, Disco und Funk. Sie versteht sich als Underground-Band. (@de)"
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/The_Deli_Magazine
http://dbpedia.org/resource/%21%21%21,direct,dbo:formerBandMember,http://dbpedia.org/resource/Justin_Van_Der_Volgen
http://dbpedia.org/resource/%21%21%21,direct,dbp:currentMembers,Chris Egan (@en)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageRedirects,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Depeche_Mode
http://dbpedia.org/resource/%21%21%21,direct,dbp:spinoffs, (@en)
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://dbpedia.org/class/yago/WikicatDance-punkMusicalGroups
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageExternalLink,https://www.nytimes.com/2007/03/18/arts/music/18chin.html%3Fpagewanted=all
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Category:Post-punk_revival_music_groups
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:pastMembers,Jason Racine (@en)
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://musicbrainz.org/artist/f26c72d3-e52c-467b-b651-679c73d8e1a7
http://dbpedia.org/resource/%21%21%21,direct,dbo:abstract,"!!! (výslovnost [tʃk.tʃk.tʃk]IPA) je americká dance-punková skupina, kterou založil zpěvák v roce 1996 v Sacramentu. (@cs)"
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Pitchfork_Media
http://dbpedia.org/resource/%21%21%21,direct,dbp:wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_American_English
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageExternalLink,https://www.paradigmagency.com/music/chk-chk-chk/
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:currentMembers,http://dbpedia.org/resource/Nic_Offer
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdfs:label,!!! (@it)
http://dbpedia.org/resource/%21%21%21,direct,rdfs:comment,"!!! (/tʃ(ɪ)k.tʃ(ɪ)k.tʃ(ɪ)k/ ch(i)k-ch(i)k-ch(i)k), also known as Chk Chk Chk, is an American rock band from Sacramento, California, formed in 1996 by lead singer Nic Offer. Members of !!! came from other local bands such as the Yah Mos, Black Liquorice and Pope Smashers. They are currently based in New York City. The band's ninth album, Let It Be Blue, was released in May 2022. (@en)"
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdfs:comment,"!!! (вимовляється chk chk chk, чк-чк-чк, що теоретично імітує ) — американська музична група, створена восени 1996 року після спільного туру членів місцевих груп «The Yah Mos», «Black Liquorice» і «Popesmashers». Назву для групи надихнули субтитри фільму «Напевно, боги здуріли», у якім звуки, що клацають, мови бушменів представлялися як «!». (@uk)"
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:wordnet_type,http://www.w3.org/2006/03/wn/wn20/instances/synset-phonograph_record-noun-1
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageExternalLink,http://www.phoenixnewtimes.com/content/printView/6616421
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Musical_keyboard
http://dbpedia.org/resource/%21%21%21,direct,rdfs:label,!!! (@ru)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageExternalLink,https://web.archive.org/web/20170807032802/http:/pitchfork.com/news/49345-the-new-album-is-called-threr/
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdfs:comment,"!!! (txik-txik-txik ahoskatua) estatubatuar dance-punk musika-talde bat da. 1996an sortu zuen abeslariak Sacramenton, Kalifornia. !!! taldeko kideek leheago , eta taldeetatik zetozen. Gaur egun New Yorken bizi dira. Euren azken diska Wallop da, zortzigarrena, 2019ko abuztuan kaleratua. (@eu)"
http://dbpedia.org/resource/%21%21%21,direct,dbp:currentMembers,Rafael Cohen (@en)
http://dbpedia.org/resource/%21%21%21,direct,dbo:associatedMusicalArtist,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:spinoffs,http://dbpedia.org/resource/Out_Hud
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Holiday_(The_Magnetic_Fields_album)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://dbpedia.org/ontology/Band
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://it.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:origin,"Sacramento, California, U.S. (@en)"
http://dbpedia.org/resource/%21%21%21,direct,rdfs:label,!!! (@uk)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageRedirects,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://azb.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://dbpedia.org/ontology/Group
http://dbpedia.org/resource/%21%21%21,direct,rdfs:comment,!!!（チック・チック・チック）は、アメリカ合衆国のロック・バンドである。 (@ja)
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://hr.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://schema.org/Organization
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://ja.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/UK_Singles_Chart
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Justin_Van_Der_Volgen
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageExternalLink,https://web.archive.org/web/20110609162655/http:/nl.newsbank.com/nl-search/we/Archives%3Fp_product=SB&p_theme=sb&p_action=search&p_maxdocs=200&p_topdoc=1&p_text_direct-0=10E9E4D5950028E0&p_field_direct-0=document_id&p_perpage=10&p_sort=YMD_date:D&s_trackval=GooglePM
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://dbpedia.org/class/yago/WikicatMusicalGroupsFromNewYork
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://www.wikidata.org/entity/Q43229
http://dbpedia.org/resource/%21%21%21,direct,dbp:wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_mdy_dates
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://dbpedia.org/class/yago/Abstraction100002137
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Psychedelia
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://dbpedia.org/class/yago/WikicatMusicalGroupsEstablishedIn1996
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageRedirects,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Syndicat_National_de_l'Édition_Phonographique
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Dance-punk
http://dbpedia.org/resource/%21%21%21,direct,dbp:wikiPageUsesTemplate,http://dbpedia.org/resource/Template:!!!_(band)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:artist,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Funk_rock
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageLength,16092 (http://www.w3.org/2001/XMLSchema#nonNegativeInteger)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:abstract,"!!! (prononcu ĉk ĉk ĉk ([tʃk.tʃk.tʃk])) estas usona muzika grupo. !!! estiĝis en 1995, kaj ankoraŭ aktivas en 2006. Ĝi formiĝis per kunfandiĝo de la antaŭaj grupoj kaj . Ĝi produktas muzikon en la ĝenro """". Inter la plej rimarkataj aferoj pri la grupo estas ĝia nomo, ""!!!"", kiun oni prononcas ""kiel iu ajn silabo trifoje ripetita"". Ĉar Google kaj similaj serĉiloj malatentas interpunkcion, ne facilas elserĉi ""!!!"". La plej ofta literigo de la nomo, tamen, estas ""chk chk chk"", kaj serĉante tion oni povas trovi multajn retejojn pri la grupo. (@eo)"
http://dbpedia.org/resource/%21%21%21,direct,dbp:landscape,yes (@en)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageRedirects,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:wikiPageUsesTemplate,http://dbpedia.org/resource/Template:About
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://www.w3.org/2002/07/owl#Thing
http://dbpedia.org/resource/%21%21%21,direct,foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Nic_Offer_(!!!).jpg
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageExternalLink,https://lescharts.com/showinterpret.asp%3Finterpret=%21%21%21
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://fr.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:genre,http://dbpedia.org/resource/Dance-punk
http://dbpedia.org/resource/%21%21%21,direct,dbp:artist,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdfs:comment,"!!! (vaak uitgesproken als ""chk chk chk"") is een Amerikaanse band, opgericht in Sacramento, Californië in 1996. De leden zijn allemaal afkomstig van andere lokale bands als The Yah Mos, Black Liquorice en Popesmashers. (@nl)"
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Horn_section
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:yearsActive,1996 (http://www.w3.org/2001/XMLSchema#integer)
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson
http://dbpedia.org/resource/%21%21%21,direct,rdfs:label,!!! (@eo)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://es.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdfs:label,!!! (@cs)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:genre,http://dbpedia.org/resource/Funk_rock
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Alternative_dance
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Rock_music
http://dbpedia.org/resource/%21%21%21,direct,dbo:activeYearsStartYear,1996 (http://www.w3.org/2001/XMLSchema#gYear)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Short_description
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://dbpedia.org/class/yago/RockGroup108250501
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageRevisionID,1111312055 (http://www.w3.org/2001/XMLSchema#integer)
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://schema.org/MusicGroup
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://dbpedia.org/class/yago/Group100031264
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:currentMembers,Dan Gorman (@en)
http://dbpedia.org/resource/%21%21%21,direct,foaf:name,!!! (@en)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!_(album)
http://dbpedia.org/resource/%21%21%21,direct,dbo:abstract,"I !!! (pronunciato Chk Chk Chk) sono un gruppo musicale formatosi nel 1996 a Sacramento, California. I membri del gruppo provengono da altre band locali, come The Yah Mos, Black Liquorice e Popesmashers. La band ha sede anche a New York e a Portland. (@it)"
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/The_Gods_Must_Be_Crazy
http://dbpedia.org/resource/%21%21%21,direct,dbp:artist,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdfs:comment,"!!! (Chk Chk Chk) ist eine 1996 gegründete US-amerikanische Band aus Sacramento, Kalifornien. Sie spielt eine vom Progressive Rock ausgehende Verbindung verschiedener Musikrichtungen, wie etwa Indie-Rock, Disco und Funk. Sie versteht sich als Underground-Band. (@de)"
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,rdf:type,http://dbpedia.org/class/yago/WikicatIndieRockBands
http://dbpedia.org/resource/%21%21%21,direct,dbp:producer,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageRedirects,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:currentMembers,Mario Andreoni (@en)
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://uk.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://da.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,owl:sameAs,http://sv.dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:background,group_or_band (@en)
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbp:artist,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageRedirects,http://dbpedia.org/resource/!!!
http://dbpedia.org/resource/%21%21%21,direct,dbo:wikiPageWikiLink,http://dbpedia.org/resource/Hardcore_punk
